Longitude_(X_Centroid)	Latitude_(Y_Centroid)	ID	LONG	LAT	PROPOVER4	Species_Richness_(228)	Mean_Size	Median_Size	Mean_Size(log)	Median_Size(log)	PC1_Ventral_mean_shape	PC2_Ventral_mean_shape	PC3_Ventral_mean_shape	PC4_Ventral_mean_shape	PC5_Ventral_mean_shape	PC1_Ventral_median_shape	PC2_Ventral_median_shape	PC3_Ventral_median_shape	PC4_Ventral_median_shape	PC5_Ventral_median_shape	PC1_Lateral_mean_shape	PC2_Lateral_mean_shape	PC3_Lateral_mean_shape	PC4_Lateral_mean_shape	PC5_Lateral_mean_shape	PC1_Lateral_median_shape	PC2_Lateral_median_shape	PC3_Lateral_median_shape	PC4_Lateral_median_shape	PC5_Lateral_median_shape	PC1_Mandibula_mean_shape	PC2_Mandibula_mean_shape	PC3_Mandibula_mean_shape	PC4_Mandibula_mean_shape	PC5_Mandibula_mean_shape	PC1_Mandibula_median_shape	PC2_Mandibula_median_shape	PC3_Mandibula_median_shape	PC4_Mandibula_median_shape	PC5_Mandibula_median_shape	Mean_alt	Range_alt	Mean_bio1	Mean_bio2	Mean_bio3	Mean_bio4	Mean_bio5	Mean_bio6	Mean_bio7	Mean_bio8	Mean_bio9	Mean_bio10	Mean_bio11	Mean_bio12	Mean_bio13	Mean_bio14	Mean_bio15	Mean_bio16	Mean_bio17	Mean_bio18	Mean_bio19	Mean_NDVI	Mean_LandCover	Mean_NET_Productivity	Mean_Topography	Mean_AET	pcps.1	pcps.2	pcps.3	pcps.4	pcps.5	Shape_sizecorr_v_PC1	Shape_sizecorr_v_PC2	Shape_sizecorr_v_PC3	Shape_sizecorr_v_PC4	Shape_sizecorr_v_PC5	Shape_sizecorr_l_PC1	Shape_sizecorr_l_PC2	Shape_sizecorr_l_PC3	Shape_sizecorr_l_PC4	Shape_sizecorr_l_PC5	Shape_sizecorr_m_PC1	Shape_sizecorr_m_PC2	Shape_sizecorr_m_PC3	Shape_sizecorr_m_PC4	Shape_sizecorr_m_PC5	Log(Species_Richness_(228))	Shape_Disparity_Ventral	Shape_Redundancy_Ventral	Shape_Disparity_Lateral	Shape_Disparity_Mandible	Mean_Shape_Disparityx3	Regression_Estimated	Regression_Residuals	col225	media	sd	mediana	min	max	range	Disp_Ventral_Average	SIZE_DISPARITY	SES.SIZE.DISPARITY	SES.SHAPE.VENTRAL	mpd	ses.mpd	sesMPD	sesDISPbrown	sesDISPearly	sesDISPornUhl	sesDISPearly_EXP1.5	sesDISPornUhl_alpha10	SES_DISPAR_SHAPE_INTRA	SES_DISPAR_BROWN	SES_DISPAR_EB_sig1	SES.DISPAR.BROWN	SES.DISPAR.EB	DISP_BROWN_MEAN_100	DISP_EB_MEAN_100	SES.DISPAR.OU	SES_dispar_BM	SES_dispar_EB	SES_dispar_OU	RESULTADOS_BM	RESULTADOS_EB	RESULTADOS_OU	Shape_Ventral_Disp	Shape_Mand_Disparity	RESULTADOS_BM_sig0.5	RESULTADOS_EB_sig0.5	RESULTADOS_OU_sig0.5	RESULTADOS_BM_sig0.2	RESULTADOS_EB_sig0.2_b0.1	RESULTADOS_OU_sig0.2	RESULTADOS_BM_sig0.2	RESULTADOS_EB_sig0.2_bneg0.5	RESULTADOS_OU_sig0.2	RESULTADOS_BM_sig1	RESULTADOS_EB_sig1_bneg0.1	RESULTADOS_OU_sig1	rao.obs	mean.rao.NULO	sd.rao.NULO	mean.rao.BM	sd.rao.BM	SES_BM	mean.rao.EB	sd.rao.EB	SES_EB	mean.rao.OU	sd.rao.OU	SES_OU	SES_NULO	SES_NULO_BM	SES_NULO_EB	SES_NULO_OU	SES_MPD	MPD_OBS
-67.275	-8.873	4415	-67.28	-8.873	1	14	5.396	5.381	1.666	1.683	-0.016	0.009	-0.001	-0.002	-0.001	-0.02	0.007	-0.002	-0.003	-0.001	-0.022	0.004	0.002	0.002	0	-0.026	-0.002	0.002	-0.001	-0.001	0.03	-0.002	0.001	-0.002	0	0.033	0	-0.001	-0.001	-0.004	149.694	52	256.917	111.528	78.361	583.611	323.361	181.861	141.5	260.111	250.083	262.417	247.361	2040.5	308.972	26.694	57.083	856.528	120.389	478.056	197.778	210.84	3	122.82	38.2	114.155	0.103	-0.207	0.009	0.051	-0.004	-0.015	-0.004	-0.001	-0.002	-0.002	0.017	-0.001	-0.002	0	0.001	0.023	-0.002	0	0.002	0.002	1.146	0.002	0.557	0.002	0.003	0.002	0.002	0	0.001774249	0.002271483	0.000214444	0.002237285	0.001973632	0.002726042	0.00075241	0.001774249	1.082426943	0.343485832	-1.027801945	12.82438671	-0.740907529	-35.17878653	0.24649308	-0.012429819	0.489267937	-0.012477312	0.496749031	0.477573752	0.338241829	0.191872087	-0.160226344	-0.242264534	0.080936566	0.773106468	0.150915326	-2.001220284	-1.945163235	-2.540655635	0.000333034	0.000368355	3.53E-05	0.001774249	0.002703394	0.004039116	111173249.3	0.000221882	0.001284127	0.007978901	8.54E-05	0.000202218	9.44E-06	6.87E-06	0.000651655	0.000296145	5.53E-05	0.371606005	0.401148756	0.016878389	0.363840842	0.049191632	0.15785537	0.281959839	0.05936145	0.13081155	0.387396244	0.046615882	0.166577633	-1.750330043	-2.21039547	-7.061628792	-0.814800063	-4.428443173	12.82438671
-66.275	-8.873	4416	-66.28	-8.873	1	13	5.362	5.341	1.659	1.675	-0.021	0.007	0	-0.001	-0.003	-0.022	0.006	-0.001	-0.002	-0.002	-0.026	0	-0.002	0.005	0	-0.028	0.001	0.002	-0.002	0	0.035	-0.001	0.006	0.001	0	0.035	0.001	-0.004	0.002	-0.003	144.528	74	260	107.389	76.972	528.694	326.806	188.278	138.528	261.139	254.722	265.861	251.806	1916.861	274.778	20.528	58.639	782.639	101.194	475.222	143.361	206.93	2	124.41	37.52	116.788	0.089	-0.255	-0.016	0.091	-0.067	-0.018	0	-0.001	-0.001	-0.003	0.02	0.005	-0.005	-0.001	0.001	0.029	-0.002	-0.006	0.001	0.002	1.114	0.001	0.569	0.002	0.002	0.002	0.002	-0.001	0.001498853	0.002009883	0.000215672	0.001955188	0.001743431	0.002472645	0.000729214	0.001498853	1.149639174	0.294669183	-1.831850295	12.82438671	-0.78707998	-38.95057418	0.174743312	-0.006651389	0.22722212	-0.013266254	0.256098672	-0.564328114	-0.153848236	-0.106901048	-0.229498175	-0.43511079	0.074356648	0.74169153	-0.037795506	-1.851865099	-1.882776007	-2.619013364	0.000354444	0.000355236	3.77E-05	0.001498853	0.001951072	0.004332054	119203656.3	0.000233015	0.001291484	0.008468865	7.65E-05	0.000216678	8.20E-06	7.38E-06	0.000564625	0.000318706	5.89E-05	0.353376178	0.398833857	0.017496958	0.363840842	0.049191632	-0.212732601	0.281959839	0.05936145	-0.1762872	0.387396244	0.046615882	-0.224487093	-2.598033247	-1.999948501	-6.679676396	-0.653691514	-4.428443173	12.82438671
-65.275	-8.873	4417	-65.28	-8.873	1	12	5.374	5.381	1.659	1.683	-0.021	0.007	0	-0.002	-0.002	-0.022	0.007	-0.001	-0.003	-0.001	-0.026	0	-0.004	0.005	-0.001	-0.027	-0.001	0.002	-0.004	-0.003	0.034	-0.001	0.005	0.001	0	0.034	-0.001	0	0.001	-0.004	125.778	97	261.25	105.083	76.333	521.083	328.333	191.5	136.833	260.472	257.278	267.472	254.083	1916.556	278.583	19.472	60.472	803.639	92.028	402.583	132.111	224.42	2	128.1	35.39	108.674	0.09	-0.255	-0.013	0.091	-0.065	-0.018	0	-0.002	-0.001	-0.002	0.02	0.006	-0.005	0.001	0.001	0.027	-0.002	-0.005	0.001	0.002	1.079	0.002	0.56	0.002	0.002	0.002	0.002	-0.001	0.001566305	0.002083871	0.000227462	0.002025143	0.001771473	0.002560213	0.00078874	0.001566305	1.243721693	0.548024488	-1.552895862	13.02720759	-0.69142932	-36.83283989	0.249991875	-0.006803476	0.548829406	-0.013931944	0.539141588	-0.34221478	-0.140929236	-0.38045911	-0.101379862	-0.368414268	0.077587921	0.681142179	0.020201385	-1.66100027	-2.093653392	-2.773198387	0.000373777	0.000371583	3.94E-05	0.001566305	0.002046686	0.004345839	128804806.6	0.000249313	0.001399106	0.009141794	8.22E-05	0.000211351	7.58E-06	6.82E-06	0.000487123	0.000330701	6.35E-05	0.355593567	0.396107502	0.0181373	0.36208709	0.051000176	-0.127323543	0.283542384	0.060875351	-0.106669169	0.384248928	0.048492301	-0.133908331	-2.233735711	-1.875715325	-6.206277584	-0.653822458	-4.055226045	13.02720759
-64.275	-8.873	4418	-64.28	-8.873	1	14	5.716	5.381	1.707	1.683	-0.019	0.002	-0.001	0	-0.002	-0.018	0.003	0	0	-0.001	-0.025	-0.005	-0.002	0.007	0	-0.025	0.002	0.001	-0.005	0	0.029	0.004	0.008	0.001	0.001	0.029	0.003	-0.006	0.003	0.001	103.583	45	260.639	103.75	74	583.306	328.528	189.139	139.389	259.389	257.806	267.528	253.194	2052.139	296.472	22.75	59	867.639	103.139	319.833	185.028	216.16	3	127.4	31.7	110.746	0.102	-0.212	0.01	0.054	-0.006	-0.013	0.002	-0.001	0.001	-0.002	0.016	0.008	-0.006	-0.001	-0.001	0.022	0.001	-0.008	0	0.001	1.146	0.002	0.557	0.002	0.002	0.002	0.002	0	0.001760076	0.002274865	0.000206253	0.002289107	0.001977008	0.002673242	0.000696234	0.001760076	2.748702482	3.363280509	-1.195349366	13.99405441	-0.673728672	-35.10939866	0.312932729	-0.005670135	0.62257771	-0.017098943	0.605998431	0.177040243	-0.248127906	-0.003325649	0.034924079	-0.225611519	0.082653269	0.785139896	0.051969025	-1.930795591	-2.085747673	-2.594633694	0.000759237	0.000529205	4.07E-05	0.001760076	0.002332917	0.003728845	113768882.6	0.000230428	0.001387768	0.012066636	7.69E-05	0.000212597	9.59E-06	7.52E-06	0.000530982	0.000306046	5.45E-05	0.370677183	0.400942168	0.016938977	0.374540605	0.048692617	-0.079343063	0.306357428	0.063131599	-0.061196318	0.389913397	0.045281599	-0.085319899	-1.786706795	-1.558627997	-5.583852095	-0.651088393	-3.544601742	13.99405441
-63.275	-8.873	4419	-63.28	-8.873	1	14	5.716	5.381	1.707	1.683	-0.019	0.002	-0.001	0	-0.002	-0.018	0.003	0	0	-0.001	-0.025	-0.005	-0.002	0.007	0	-0.025	0.002	0.001	-0.005	0	0.029	0.004	0.008	0.001	0.001	0.029	0.003	-0.006	0.003	0.001	98.639	51	259.417	103.722	70.889	590.861	330.056	184.583	145.472	257.556	254.556	266.611	251.417	2225.972	347.056	20.028	63.194	987.889	92.5	422.611	174.139	211.11	3	126.16	31.69	109.497	0.102	-0.212	0.01	0.054	-0.006	-0.013	0.002	-0.001	0.001	-0.002	0.016	0.008	-0.006	-0.001	-0.001	0.022	0.001	-0.008	0	0.001	1.146	0.002	0.557	0.002	0.002	0.002	0.002	0	0.001760076	0.002274865	0.000206253	0.002289107	0.001977008	0.002673242	0.000696234	0.001760076	2.748702482	3.530700006	-1.082981755	13.99405441	-0.703217831	-35.10939866	0.312932729	-0.005670135	0.62257771	-0.017098943	0.605998431	0.220684823	-0.410210773	-0.202517856	-0.238894194	0.022865171	0.075387802	0.823097948	0.204496182	-2.035662802	-1.873980619	-2.324177656	0.000759237	0.000529205	4.07E-05	0.001760076	0.002332917	0.003728845	113768882.6	0.000230428	0.001387768	0.012066636	7.69E-05	0.000212597	9.59E-06	7.52E-06	0.000530982	0.000306046	5.45E-05	0.370677183	0.400942168	0.016938977	0.374540605	0.048692617	-0.079343063	0.306357428	0.063131599	-0.061196318	0.389913397	0.045281599	-0.085319899	-1.786706795	-1.558627997	-5.583852095	-0.651088393	-3.544601742	13.99405441
-62.275	-8.873	4420	-62.28	-8.873	1	15	5.664	5.341	1.699	1.675	-0.02	0.003	-0.001	0	-0.002	-0.021	0.003	0	0	-0.002	-0.025	-0.003	-0.001	0.006	-0.001	-0.025	0.001	0.002	-0.003	-0.001	0.029	0.004	0.008	0	0.002	0.029	0.003	-0.007	0.002	0.005	110.472	78	257.139	108.111	69	543.333	333.278	177.806	155.472	254.417	252.222	263.222	250.222	2239.806	354.472	16.667	63.972	990	84.556	395.333	158.389	215.14	3	123.13	33.53	107.351	0.101	-0.219	0.005	0.061	-0.014	-0.015	0.002	-0.001	0.001	-0.002	0.017	0.006	-0.006	-0.002	0	0.022	0.002	-0.007	0	0.001	1.176	0.002	0.566	0.002	0.002	0.002	0.002	0	0.00168734	0.002198783	0.000196946	0.002223465	0.001894127	0.002571798	0.000677671	0.00168734	2.604013757	2.524350005	-1.494280358	13.79775406	-0.763806981	-39.55519198	0.283194194	-0.002005729	0.416212962	-0.016871674	0.432021131	0.004027221	-0.475558167	0.886156026	-0.150641895	-0.327123204	0.078939744	0.804264601	0.059396938	-2.166830046	-2.062509978	-2.750460512	0.000775867	0.000772118	4.10E-05	0.00168734	0.002268885	0.003520394	111912806.1	0.000216851	0.001301141	0.012532137	7.25E-05	0.000215784	9.06E-06	7.05E-06	0.000562858	0.000378503	7.24E-05	0.367443064	0.403168438	0.016073624	0.375415499	0.047736731	-0.167008398	0.304301075	0.062066778	-0.128449312	0.39214199	0.043686523	-0.182491864	-2.222608601	-1.726613726	-6.150906974	-0.685996424	-3.913014054	13.79775406
-61.275	-8.873	4421	-61.28	-8.873	1	13	5.835	5.341	1.731	1.675	-0.019	0.001	-0.003	0.001	-0.002	-0.02	0.002	0	-0.001	-0.003	-0.027	-0.005	0.001	0.007	-0.002	-0.027	0.002	0.003	-0.005	-0.001	0.03	0.005	0.01	0	0.002	0.029	0.003	-0.01	0.002	0.005	129.361	73	254.75	112.306	68.361	480.139	335.167	172.111	163.056	252.111	250.778	260.306	248.889	2259.472	364.722	11.528	68.778	1038.778	62.361	284.667	130.056	225.26	2	128.87	36.06	109.548	0.105	-0.203	0.015	0.05	0.007	-0.012	0.001	-0.002	0.003	-0.002	0.018	0.007	-0.008	-0.003	0	0.021	0.001	-0.009	0	0.001	1.114	0.002	0.559	0.002	0.002	0.002	0.002	0	0.00159745	0.002105557	0.000207003	0.002148662	0.00180623	0.002494624	0.000688394	0.00159745	2.662895816	3.184185782	-1.273070085	13.8743629	-0.693912658	-34.72625094	0.371986524	0.005134301	0.490241205	-0.016366921	0.470182186	-0.14230301	0.260159127	-0.576007334	-0.198916036	-0.071445684	0.07524307	0.789843177	0.012419978	-2.103848308	-1.923932107	-2.396073058	0.000822753	0.000820742	4.70E-05	0.00159745	0.002417076	0.002865979	108360875.9	0.000245427	0.001247551	0.010567962	7.83E-05	0.000237951	1.03E-05	7.82E-06	0.000619505	0.000339319	8.00E-05	0.364111891	0.398697002	0.01709177	0.37057793	0.050179471	-0.128858261	0.302880241	0.063563495	-0.101725674	0.386932055	0.046362917	-0.139465757	-2.023495018	-1.645181979	-5.606017549	-0.688339902	-3.469998313	13.8743629
-60.275	-8.873	4422	-60.28	-8.873	1	13	5.835	5.341	1.731	1.675	-0.019	0.001	-0.003	0.001	-0.002	-0.02	0.002	0	-0.001	-0.003	-0.027	-0.005	0.001	0.007	-0.002	-0.027	0.002	0.003	-0.005	-0.001	0.03	0.005	0.01	0	0.002	0.029	0.003	-0.01	0.002	0.005	140.889	61	254.611	115.056	67.556	456.583	337.583	168.278	169.306	253.361	250.556	259.778	248.972	2248.833	366.75	10.972	66.889	1026.889	66.083	316.972	133.361	227.62	2	129.13	37.5	107.837	0.105	-0.203	0.015	0.05	0.007	-0.012	0.001	-0.002	0.003	-0.002	0.018	0.007	-0.008	-0.003	0	0.021	0.001	-0.009	0	0.001	1.114	0.002	0.559	0.002	0.002	0.002	0.002	0	0.00159745	0.002105557	0.000207003	0.002148662	0.00180623	0.002494624	0.000688394	0.00159745	2.662895816	3.533182489	-1.519775139	13.8743629	-0.656195189	-34.72625094	0.371986524	0.005134301	0.490241205	-0.016366921	0.470182186	-0.170710545	0.10259643	0.728464906	-0.090914202	-0.127465551	0.075079179	0.728908444	0.012725398	-2.01923763	-1.966141952	-2.378797892	0.000822753	0.000820742	4.70E-05	0.00159745	0.002417076	0.002865979	108360875.9	0.000245427	0.001247551	0.010567962	7.83E-05	0.000237951	1.03E-05	7.82E-06	0.000619505	0.000339319	8.00E-05	0.364111891	0.398697002	0.01709177	0.37057793	0.050179471	-0.128858261	0.302880241	0.063563495	-0.101725674	0.386932055	0.046362917	-0.139465757	-2.023495018	-1.645181979	-5.606017549	-0.688339902	-3.469998313	13.8743629
-59.275	-8.873	4423	-59.28	-8.873	1	12	5.462	5.334	1.681	1.674	-0.022	0.006	-0.002	0	-0.003	-0.022	0.006	-0.002	-0.002	-0.003	-0.029	0	0.001	0.005	-0.002	-0.029	0	0.005	-0.002	-0.002	0.036	-0.001	0.008	-0.001	0.001	0.036	0	-0.008	0	0	160.639	143	255.556	117.639	66.667	459.861	340.889	165.528	175.361	253.917	250.917	260.556	249.889	2180.083	358.417	11.167	66.111	989.528	71.361	314.194	134.028	219.15	2	117.9	40.14	110.502	0.091	-0.252	-0.013	0.091	-0.059	-0.018	0.001	-0.002	0.002	-0.003	0.022	0.004	-0.006	-0.004	0.002	0.029	-0.002	-0.007	0.003	0.002	1.079	0.001	0.571	0.002	0.002	0.002	0.002	-0.001	0.001332372	0.001844315	0.000222298	0.001809758	0.001572694	0.002301827	0.000729133	0.001332372	1.010010866	0.227489124	-2.108163117	12.51482993	-0.793336068	-39.78705353	0.206032638	-0.000739991	0.42465925	-0.009455501	0.401424971	-0.866076282	-0.170673028	-0.142475587	-0.004719251	-0.129859542	0.082252593	0.77865997	0.216083252	-1.876745021	-1.784662855	-2.193316716	0.000377976	0.000674125	4.35E-05	0.001332372	0.00201533	0.003237816	114427074.5	0.000248768	0.001126205	0.006601537	7.88E-05	0.000248324	8.76E-06	7.79E-06	0.000698532	0.000340777	8.68E-05	0.345207771	0.396246215	0.018203561	0.358043	0.050567092	-0.253825736	0.274960006	0.0583329	-0.220034136	0.383925141	0.048138186	-0.266633005	-2.803761501	-2.098667093	-6.662773694	-0.676849667	-4.425055919	12.51482993
-58.275	-8.873	4424	-58.28	-8.873	1	12	5.462	5.334	1.681	1.674	-0.022	0.006	-0.002	0	-0.003	-0.022	0.006	-0.002	-0.002	-0.003	-0.029	0	0.001	0.005	-0.002	-0.029	0	0.005	-0.002	-0.002	0.036	-0.001	0.008	-0.001	0.001	0.036	0	-0.008	0	0	221.167	147	255.028	121.278	65.889	478.278	344.056	161.389	182.667	252.861	250.194	260.361	249.417	2207.472	370.222	10.417	66.472	1000.972	71.028	318.417	133.528	220.1	2	117.51	47.89	109.42	0.091	-0.252	-0.013	0.091	-0.059	-0.018	0.001	-0.002	0.002	-0.003	0.022	0.004	-0.006	-0.004	0.002	0.029	-0.002	-0.007	0.003	0.002	1.079	0.001	0.571	0.002	0.002	0.002	0.002	-0.001	0.001332372	0.001844315	0.000222298	0.001809758	0.001572694	0.002301827	0.000729133	0.001332372	1.010010866	0.172274482	-2.284050305	12.51482993	-0.75540411	-39.78705353	0.206032638	-0.000739991	0.42465925	-0.009455501	0.401424971	-0.821910923	-0.25797732	-0.647336639	-0.221759525	-0.332527221	0.080815973	0.754999651	-0.038089224	-1.821268603	-1.790060563	-2.261385221	0.000377976	0.000674125	4.35E-05	0.001332372	0.00201533	0.003237816	114427074.5	0.000248768	0.001126205	0.006601537	7.88E-05	0.000248324	8.76E-06	7.79E-06	0.000698532	0.000340777	8.68E-05	0.345207771	0.396246215	0.018203561	0.358043	0.050567092	-0.253825736	0.274960006	0.0583329	-0.220034136	0.383925141	0.048138186	-0.266633005	-2.803761501	-2.098667093	-6.662773694	-0.676849667	-4.425055919	12.51482993
-57.275	-8.873	4425	-57.28	-8.873	1	12	5.462	5.334	1.681	1.674	-0.022	0.006	-0.002	0	-0.003	-0.022	0.006	-0.002	-0.002	-0.003	-0.029	0	0.001	0.005	-0.002	-0.029	0	0.005	-0.002	-0.002	0.036	-0.001	0.008	-0.001	0.001	0.036	0	-0.008	0	0	229.333	237	256.75	125.389	66.028	498.972	350	161.306	188.694	253.861	251.944	262.389	251.222	2309.444	376.111	11.583	67.028	1031.806	62.25	331.167	132	205.77	2	120.89	47.58	107.409	0.091	-0.252	-0.013	0.091	-0.059	-0.018	0.001	-0.002	0.002	-0.003	0.022	0.004	-0.006	-0.004	0.002	0.029	-0.002	-0.007	0.003	0.002	1.079	0.001	0.571	0.002	0.002	0.002	0.002	-0.001	0.001332372	0.001844315	0.000222298	0.001809758	0.001572694	0.002301827	0.000729133	0.001332372	1.010010866	0.192717254	-2.34052549	12.51482993	-0.725562957	-39.78705353	0.206032638	-0.000739991	0.42465925	-0.009455501	0.401424971	-0.816993813	-0.649870246	0.294097673	-0.218638305	0.24042326	0.069517664	0.848905219	0.030731488	-1.810312216	-1.959786978	-1.895949437	0.000377976	0.000674125	4.35E-05	0.001332372	0.00201533	0.003237816	114427074.5	0.000248768	0.001126205	0.006601537	7.88E-05	0.000248324	8.76E-06	7.79E-06	0.000698532	0.000340777	8.68E-05	0.345207771	0.396246215	0.018203561	0.358043	0.050567092	-0.253825736	0.274960006	0.0583329	-0.220034136	0.383925141	0.048138186	-0.266633005	-2.803761501	-2.098667093	-6.662773694	-0.676849667	-4.425055919	12.51482993
-56.275	-8.873	4426	-56.28	-8.873	1	11	5.32	5.327	1.656	1.673	-0.025	0.007	0	0	-0.003	-0.024	0.006	0	0	-0.002	-0.028	0	0.001	0.006	-0.001	-0.029	0	0.004	-0.004	0.001	0.036	-0.001	0.01	0	0.001	0.036	-0.001	-0.01	0.002	0.001	324.194	377	252.639	131.167	67.194	530.278	351.361	157.306	194.056	248.639	248.806	258.806	247.472	2383.389	387.306	11.583	68.667	1071.056	53.778	335.111	565.861	211.1	2	120.82	56.14	100.429	0.065	-0.268	-0.039	0.106	-0.092	-0.021	0.003	-0.002	0.002	-0.003	0.022	0.005	-0.006	-0.005	0.002	0.029	-0.001	-0.01	0.002	0.002	1.041	0.001	0.568	0.002	0.002	0.002	0.002	-0.001	0.001281951	0.001748012	0.00022038	0.00168328	0.001487354	0.002245369	0.000758015	0.001281951	0.858726869	0.08042884	-2.042187985	11.15951311	-0.794311563	-47.88262219	0.260218526	0.004319726	0.346897167	-0.011847101	0.348840552	-0.983681073	-0.064326045	0.825396495	-0.224841863	-0.346813419	0.074567796	0.744592782	0.147059362	-1.786354704	-1.807934612	-2.281709927	0.000389596	0.000660956	2.66E-05	0.001281951	0.002079547	0.003372209	119957132.6	0.000268845	0.001157288	0.00705974	8.39E-05	0.000251884	9.53E-06	8.48E-06	0.000721041	0.000361094	9.46E-05	0.340902146	0.392795602	0.018504566	0.345555346	0.052043043	-0.089410603	0.245931729	0.054694725	-0.085075844	0.380211634	0.049953654	-0.093150339	-2.804359478	-2.552897232	-7.936628665	-0.680046619	-5.195760749	11.15951311
-55.275	-8.873	4427	-55.28	-8.873	1	11	5.288	5.327	1.65	1.673	-0.021	0.005	-0.001	0.001	-0.001	-0.022	0.005	0	0	-0.002	-0.024	-0.002	0	0.003	-0.002	-0.025	0.001	0.002	-0.003	-0.001	0.03	-0.002	0.007	0.001	0.001	0.031	-0.001	-0.006	0.001	0.003	431.306	298	246.75	137.25	68.222	578.861	351.361	151.556	199.806	240.972	244.139	253.111	239.944	2426.194	402.389	10.389	69.722	1096.194	43.861	347.556	1092.222	202.64	3	135.87	66.58	90.14	0.094	-0.239	-0.009	0.082	-0.035	-0.017	0.002	-0.001	0.004	0	0.017	0.005	-0.004	-0.004	0.002	0.024	-0.003	-0.007	0	0.001	1.041	0.001	0.558	0.002	0.002	0.002	0.002	0	0.001440799	0.001893727	0.000210207	0.001828135	0.00161513	0.002316155	0.000701025	0.001440799	0.875247716	-0.01336077	-1.852247992	12.72735702	-0.710633005	-39.48954661	0.240770685	0.011116254	0.350095585	-0.014436684	0.331549696	-0.512574498	-0.523611059	0.056649366	-0.290271429	-0.099695175	0.073405136	0.743381468	-0.102288153	-1.598188433	-1.759555846	-2.103016788	0.00039458	0.000896282	2.58E-05	0.001440799	0.002368751	0.003269382	120227175.3	0.000298116	0.001162328	0.012102768	0.000108585	0.000230549	1.07E-05	8.34E-06	0.001052944	0.000351753	9.78E-05	0.350150962	0.392534107	0.018269056	0.355750498	0.052399879	-0.106861632	0.275661481	0.059018051	-0.094878372	0.38021662	0.049867937	-0.112287312	-2.319941742	-2.013437858	-6.397299679	-0.674226828	-3.926941743	12.72735702
-54.275	-8.873	4428	-54.28	-8.873	1	11	5.288	5.327	1.65	1.673	-0.021	0.005	-0.001	0.001	-0.001	-0.022	0.005	0	0	-0.002	-0.024	-0.002	0	0.003	-0.002	-0.025	0.001	0.002	-0.003	-0.001	0.03	-0.002	0.007	0.001	0.001	0.031	-0.001	-0.006	0.001	0.003	374.917	304	248.944	139.056	69.111	549.472	352.944	153.25	199.694	243.139	245.917	254.611	242.806	2401.611	393.361	9.528	69.528	1090.222	42.333	397.194	1089.306	208.79	2	146.31	59.95	93.35	0.094	-0.239	-0.009	0.082	-0.035	-0.017	0.002	-0.001	0.004	0	0.017	0.005	-0.004	-0.004	0.002	0.024	-0.003	-0.007	0	0.001	1.041	0.001	0.558	0.002	0.002	0.002	0.002	0	0.001440799	0.001893727	0.000210207	0.001828135	0.00161513	0.002316155	0.000701025	0.001440799	0.875247716	0.033642668	-1.904672172	12.72735702	-0.7060575	-39.48954661	0.240770685	0.011116254	0.350095585	-0.014436684	0.331549696	-0.472375341	-0.211068316	-0.065817646	-0.094922593	-0.206256097	0.08091953	0.750636807	-0.135236375	-1.955601737	-1.622602381	-1.992167534	0.00039458	0.000896282	2.58E-05	0.001440799	0.002368751	0.003269382	120227175.3	0.000298116	0.001162328	0.012102768	0.000108585	0.000230549	1.07E-05	8.34E-06	0.001052944	0.000351753	9.78E-05	0.350150962	0.392534107	0.018269056	0.355750498	0.052399879	-0.106861632	0.275661481	0.059018051	-0.094878372	0.38021662	0.049867937	-0.112287312	-2.319941742	-2.013437858	-6.397299679	-0.674226828	-3.926941743	12.72735702
-53.275	-8.873	4429	-53.28	-8.873	1	10	5.256	5.128	1.643	1.634	-0.021	0.003	0.001	0.002	0	-0.023	0.005	0.001	-0.001	-0.001	-0.023	-0.003	-0.003	0.004	-0.002	-0.025	0.001	0.001	-0.006	-0.001	0.026	0.001	0.007	0.005	0	0.027	0.001	-0.002	0.004	-0.001	317.917	79	251.556	137.444	71.222	460.111	349.639	158	191.639	247.972	247.083	256.417	246.917	2280.167	362.917	8.222	69.75	1048.528	41.667	588.528	270.417	186.89	2	128.28	56.24	91.385	0.095	-0.232	-0.003	0.075	-0.026	-0.018	0.006	-0.002	0.006	0.002	0.018	0.01	-0.004	-0.005	0.002	0.022	0.003	-0.009	-0.002	-0.001	1	0.001	0.555	0.002	0.002	0.002	0.002	0	0.001388583	0.001831368	0.000203619	0.001785394	0.001610583	0.00227576	0.000665177	0.001388583	0.95188698	0.027882043	-1.730331702	12.91778618	-0.632259448	-36.06601836	0.187678497	0.013129352	0.566815349	-0.003887759	0.5684888	-0.587104344	-0.162088176	0.095038553	-0.310185132	-0.274252076	0.074214788	0.739949002	0.013606662	-1.469424055	-1.967028485	-2.073708367	0.000398576	0.000980035	2.59E-05	0.001388583	0.001957091	0.003433717	128198932.4	0.000305224	0.001278534	0.013236036	0.000119161	0.00022892	1.02E-05	8.74E-06	0.001156709	0.000383808	0.000105385	0.345222662	0.388679649	0.019313138	0.351755359	0.054520374	-0.119821198	0.276101285	0.061298935	-0.106571127	0.3757483	0.052027668	-0.125561971	-2.250125605	-1.911874176	-5.82910779	-0.669562275	-3.572511078	12.91778618
